Username,Comment,Rating,Time,IdProduct
vangvang999,"Hàng chính hãng, full box, nguyên seal. Online liên tục tầm 9 tiếng còn 15% pin(ko chơi game nhé)
Lần đầu mua dt online cũng hơi lo nhưng nhận dc hàng rất ưng, hộp được đóng niêm phong kỹ
Hàng made in vietnam
Sản phẩm sẽ ko có tai nghe và ốp lưng nhé
Săn sale 3790k, ủng hộ samsung.
",5,2020-11-29 11:32:59,4737194401
hanphambt,Test máy thấy pin ổn mà sao nhiều ng complaint pin mau tụt. Cảm ứng khá nhậy. Mà test đc 1 ngày thấy máy có lúc hơi đơ. Để kiểm típ xem sao,5,2020-12-29 13:48:57,4737194401
k*****8,"Hàng chính hãng fullbox nhân viên tư vấn nhiệt tình dễ thương rất là thik ạ , khuyến mãi nhiều nữa, cám ơn shop nhiều lắm nhen , mong lần sau được ủng hộ shop
Nữa , mình chuản bị ngủ nên hình hơi tối ạ",5,2020-11-30 02:23:26,4737194401
sumi2010,Sau 2 tuần xài thì mình xin nhận xét như sau.quảng cáo pin khủng 6000mah mà sạc100%.dùng 2 phút tụt pin liền.pin nhanh hết.chưa đến 1 ngày đã phải sạc lại.cải tiến mới nhưng k tìm hiểu sự cần gì của khách hàng.đó là k có bộ nhớ tạm như dòng j7 prime. Bộ nhớ tạm rất cần thiết vậy mà k có.,2,2020-12-13 08:25:30,4737194401
b*****7,Chất lượng sp tuyệt vời nhất của mình là fan cuồng thì cuồng nhiệt đến giờ này............ ,5,2020-12-27 02:34:17,4737194401
giadung852,Đẹp jjjjjjjjjjjjjjjjhhhhhhhhddddddddddddddddjjjjjjjjjj,5,2020-11-18 09:33:39,4737194401
rubyngoc23,"Trước mắt xài thấy ok lắm nha, pin xài lâu chứ ko như 1 số bạn nhận xét nhanh hết! Shop kích hoạt bảo hành cho mình nha",5,2020-12-14 20:42:29,4737194401
vantran719,"Sản phẩm chất lượng tốt, đây là lần thứ 2 mua sản  phẩm này. Ủng hộ 5*",5,2020-12-15 23:28:40,4737194401
thaonguyen17121992,"Nhận xét sau vài ngày sd. Máy dùng nóng. Camera chụp k đẹp. Pin báo 6000. Nhưng sài lướt web sơ sơ. K chơi game. Ngày sạc 1 lần mới đủ
Giờ mới coi time bảo hành. Ngày đó chưa nhấn nhận sp lun á. Giờ mới sd dc nửa tháng. Mà thấy máy nó đơ nhìu. Nản",3,2020-12-08 21:23:48,4737194401
nhu20032008,"Điện thoại tốt, mượt
Săn sale nên được giá tốt
pin ok
hàng nguyên 
Kích hoạt bảo hành giúp em với nhaa
Điện thoại ok lắm nên đừng lo nha mọi người",5,2020-12-16 12:05:46,4737194401
ahriyu,"Đóng gói cẩn thận, chắc chắn còn nguyên tem mạc. Vì mua của samsung nên cũng yên tâm đôi chút ",5,2020-12-15 16:29:02,4737194401
ngoc_huyen_doan,Ok ạ,5,2020-12-15 08:09:24,4737194401
baduy4290,"Shop kích hoạt bảo hành giúp mình nhé.
Phù hợp với phân khúc",5,2020-12-11 00:45:36,4737194401
lamngoc88,Chất lượng tuyệt vời. ....đong goi chắc chan...sẽ ung ho lần sau.,5,2020-12-15 18:08:23,4737194401
d*****9,"Lần đầu tiên mua điện thoại online mà ko ngờ hàng oke không khác gì mua ở store. Hàng nguyên seal, chính hãng samsung luôn mà giá thì rẻ hơn nhiều. Sau khi mua chiếc này thì mình lại đặt thêm 2 c nữa cho mng trong gđinh rùi ạ ^^",5,2020-12-02 19:34:02,4737194401
thienphuhp,"Giao hàng trong vòng ba ngày kể cả cuối tuần. Hàng còn nguyên. Mới. Dù màn hình 6""4 nhưng cũng hơi nhỏ. Mong chất lượng tốt. ",5,2020-12-08 11:25:41,4737194401
ngtbichthu,"Shop chuẩn bị hàng nhanh
Gói hàng cẩn thận
Chất lượng rất tuyệt vời",5,2020-12-09 21:30:35,4737194401
huongnguyen14688,Máy mua về hôm trước hôm sau bị đơ; liên hệ đổi máy thì gửi đi 10 ngày chưa có kết quả; có kết quả thì bảo máy ko sao - shopee xử trả về cho người mua vì máy .... KHÔNG SAO CẢ. Haiza. Bỏ tiền mua cái điện thoại mới toanh mà suốt ngày lo ko biết khi nào bị đơ lại.,1,2020-10-27 14:33:43,4737194401
nguyenanhtho12798,Sản phẩm tốt ok nhưng lo hơi bị rè. Mọi người nên mua giá khá tốt so với cửa hàng.,5,2020-12-10 21:03:49,4737194401
t*****b,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn ,5,2020-11-04 09:05:59,4737194401
milan061,"Mình hài lòng về giao hàng và điện thoại 
Tất cả đều rất tốt cảm ơn",5,2020-12-01 15:02:29,4737194401
anhbon123rr,"Điện thoại M21, nguyên bọc nguyên tem, chính hãng.
Shop bán hàng tư vấn nhiệt tình. Đóng gói vận chuyển chuyên nghiệp. 
Về giao hàng thì hơi bị lâu, trể so với lịch hẹn.
Nếu bạn đnag quan tâm sản phẩm hãy đặt hàng ở shop",5,2020-12-07 09:15:11,4737194401
s*****7,"Đóng gói chăc chắn, thời gian giao hàng hơi lâu, điện thoại đẹp. Mua săn sale giá cũng quá hời. Để xem sài như thế nào đây",5,2020-12-04 10:45:23,4737194401
thanhthuy1963,"dong goi san pham chac chan,hang chinh hang , nguyen seal cau hinh muot,sp ko co tai nghe & op lung. Cam on sam sung ",5,2020-12-02 16:08:41,4737194401
nhutuyeta54,Shop phục vụ tốt. Điện thoại xài nhanh nóng máy. Pin sài lấu hết. Giao hàng nhanh .Cảm ơn shop .,5,2020-11-06 17:56:52,4737194401
silvery1412,"Mua vào hôm giảm giá 11/11 nên cũng được giảm giá nhiều. Tuy nhiên mình nghĩ bên shop nên chăm chút cho phần đóng gói 1 chút thì còn ổn hơn. Mình có đặt 1 chiếc Joy 4 của bên Vsmart và được giao cùng ngày với chiếc M21, và thấy nhận hàng mà được đóng gói chỉn chu cảm giác vui hơn khi nhận hàng ^ ^",5,2020-11-14 03:48:13,4737194401
weiwei3001,"Đặt hàng hôm trước, hôm sau là nhận được rồi, siêu nhanh ạ
Máy đẹp, săn sale được giá rẻ 😋",5,2020-11-28 22:23:24,4737194401
shinn2304,,5,2020-12-03 22:01:58,4737194401
ug1a6ain7_h33ih7wli2rcg0y8uj,"Đã nhận được sp, vừa ý đề nghị shop kích hoạt bảo hành trên mạng. Cảm ơn shop.",5,2020-11-07 12:50:52,4737194401
t*****t,,5,2020-12-22 23:04:13,4460537443
t*****l,,5,2020-12-31 20:20:17,4460537443
t*****l,,5,2020-12-31 20:20:24,4460537443
d*****6,,5,2020-12-31 20:30:19,4460537443
nguyenthuylamlam,,5,2020-12-24 14:59:27,4460537443
hiid__cwah,,5,2020-12-30 12:59:52,4460537443
c*****9,Khi đặt cứ lo. Nhận đc hàng mới yên tâm. K biết sau có lỗi gì k. Bảo hành ntn nữa,5,2020-12-01 17:57:59,4737194401
quynhmapdit,"Kkkkkkkkkkkkkkkkkkmm
Kkkkkkkkkkkkkjkkjkkjjjjjjkjjjhh",5,2020-11-07 08:55:43,4737194401
h*****4,"Đẹp quá trời mà còn rẻ, giá cả hợp lý so với chất lượng. Giao hàng nhanh",5,2020-11-29 12:33:41,4737194401
lualuadayma,Giao hàng nhanh chóng đóng gói cẩn thận shopee mall nên an tâm hàng chính hãng,5,2020-11-30 15:15:43,4737194401
t*****i,"Máy nhẹ, dùng ok, shop ship nhanh. Mua được giá hợp lý chỉ 3tr7
Sr vì hình không liên quan",5,2020-11-22 13:07:00,4737194401
phamhathai,giao hàng nhanh. mỗi tội pin quảng cáo 6000 mà dùng quá chán. k bằng pin 2k7 trên ip,5,2020-11-30 13:05:04,4737194401
huongkhuat,"Lần đầu tiên mua mà bị trường hợp này. 
Mở gói hàng ra thỳ hộp đt đã bị bóc và mất thân máy ở trong.
Do mình cũng chủ quan ko quay lại video cẩn thận khi bóc hàng. Bài học đắt giá",1,2020-11-09 10:37:02,4737194401
linhnguyen26021994,"Điện thoại ổn, giá tốt, rất hài lòng. Cảm ơn shop",5,2020-11-29 21:32:31,4737194401
trunghieu1111edu,"Sản phẩm đẹp, sử dụng tốt, pin khỏe ,shop đóng gói cẩn thận, ..",5,2020-11-26 23:11:50,4737194401
l*****y,"chất lượng sản phẩm tốt, shop phục nhiệt tình, giao hàng nhanh chóng !!!",5,2020-11-22 08:16:18,4737194401
v*****0,"Rất đáng tiền, cảm ơn sam sung, sinh vien nên mua, hoac mua tang ba me cung rat tốt, ",5,2020-11-29 22:01:35,4737194401
nguyensim92,"Nhận hàng đúng mẫu mã, chính hãng, ngon, sẽ tiếp tục mua online vì gía tốt quá. Hahahahaha",5,2020-10-24 19:14:44,4737194401
lovelypumpa89,"giao hàng siêu siêu nhanh, rất đúng hẹn, máy đẹp săn dc giá tốt",5,2020-12-14 13:46:14,4737194401
izuzu,Mua xài mấy ngày qua giờ mới đánh giá mọi thứ đều ổn chỉ có là xài dễ nóng máy mình chỉ ko thích vậy ko biết là do sản xuất hay tại dòng này nó vậy ,5,2020-12-12 23:12:40,4737194401
phukha.pham,"Mình vừa nhận máy.
Máy đẹp, chưa biết dùng ổn ko nhưng mua cho người lớn tuổi dùng chắc ko đến nổi nhỉ.
Được cái GHN quá xuất sắc, kỹ lưỡng và nhanh hơn những đơn vị khác. M.ng nên chọn GHN nhé!",4,2020-12-11 10:16:43,4737194401
minhhuy2169,"Điện thoại đẹp, màn hình màu rất đẹp, rất sáng, pin siêu trâu xài tận 3-4 ngày mới phải sạc, chơi game nặng thì hơi lag tí",5,2020-12-11 11:06:26,4737194401
long9292...,"-Màn hình có vẻ k nhạy lắm. Thi thoảng bấm k đc phải tắt đi mở lại thì ok .
- Camera sau chất, ảnh và video quay trong bóng tối vs ánh đèn le lói của chiếc đèn ngủ mà vẫn thấy khá rõ. Duyệt Cam sau.
- Cam trước chưa test thử  nhưng gọi video call thấy khá rõ nét.
- Mình ở HN thấy giao hàng khá nhanh",4,2020-11-06 21:21:07,4737194401
trasuathaonguyen,Giao hàng siêu nhanh.mau ma đẹp. Chụp anh không được đẹp. Nguyen sale,5,2020-12-15 18:51:48,4737194401
menhana07,Máy OK lắm luôn . Shop tư vấn nhiệt tình . Pin 100 luôn yêu shop ❤️❤️ se se ung ho lan sau,5,2021-01-03 22:12:09,2261315595
van.tan0777,Mik cập nhập lên phiên bản 14.3 r nhưng vẫn chx lắp sim đc  mong shop giúp đỡ mình,5,2021-01-18 15:27:14,2261315595
copcop444443,Very good ,5,2021-01-01 07:28:23,2261315595
anhminhts,Chất lượng khá ok ,5,2021-01-02 18:01:06,2261315595
l*****1,5 sao,5,2020-12-26 22:31:54,2261315595
mimh389,like,5,2020-12-14 14:12:38,2261315595
anhnt789,"Máy chất, chủ shop nhiệt tình. 5**************************",5,2020-09-16 20:41:31,2261315595
idhwzc_mke,"Sản phẩm rất ok giao hàng nhanh camera ngon tất cả đều tuyệt vời
",5,2020-10-12 12:22:29,2261315595
0*****h,Lười chụp nhưng đt ok nha. Cho shop ngàn sao ✨ nsnssnsjshshshshshshsshshsh,5,2020-08-27 19:14:45,2261315595
lelamheo,"Thật xự thất vọng về shop
Mua lần 2 nhưng k ngờ shop giao cho mình một con máy mất áp 
camera thì lúc bị mất lấy nét lúc được lúc không
Nhắn tin thì thấy shop k trả lời 
Ae nên cẩn thận khi mua ạ",1,2020-08-25 11:58:07,2261315595
dat19042003123,"Lúc đầu mình đặt máy trắng 99.9 % 128GB shop liên hệ nói hết, gửi mình may đỏ 256GB mình cũng chịu nhưng cuối cùng lại giao máy bị trầy mặt lưng nhiều, bong sơn viền cam, mặt trc màn hình phía dưới thì bị vỡ nhẹ. Mình nhắn thì shop bảo là có trầy bao nhiêu đâu. ",1,2021-01-17 20:21:44,2261315595
fesmaj,Nói chung em đt ẻm ngon không còn gì để bàn luôn 🤧,5,2021-01-16 11:42:48,2261315595
d*****0,Hhjg,1,2021-01-18 14:33:01,2261315595
huytuan2610,Máy quá OK luôn .riêng pin thì còn 88 % ,5,2020-12-16 23:59:47,2261315595
b.baor,Pin hơi yếu. Còn đc 81%,3,2021-01-11 10:31:43,2261315595
tuyendinh99,Điện thoại rất đẹp nha mọi người dù mình mua kính đẹp vỏ xấu,5,2021-01-05 10:25:49,2261315595
nguyenthituyen328,"Mua máy thứ 2 của shop uy tín :)))
",5,2021-01-03 23:52:32,2261315595
bobsugar,Giao máy loạn cảm ứng! Nhắn tin shop thì cho đổi trả. Nhận máy rồi hay chưa cũng ko báo! Cả tuần cũng ko gửi lại máy khác cho khách,1,2020-12-26 10:03:42,2261315595
nguyenminhtien259,"Hàng tốt ổn đánh giá được dùng ổn 
",5,2020-11-23 16:36:10,2261315595
quychuong456,"máy đẹp, sim ghép ăn ngay, cho shop 10 sao :)))",5,2020-11-17 08:50:20,2261315595
levanthao0,"Quá nhiều bụi trong camera
Nhắn tin shop ko trả lời 
Vân tay ko nhạy ",1,2020-11-20 05:58:26,2261315595
lengocthoa1998,"Vừa nhận đc hàng, nhìn chung thì ok không thấy hư hỏng gì, vận chuyển cũg rất nhanh nên cho shop 5*",5,2020-11-13 14:39:06,2261315595
a*****n,"Hàng oke lắm ạ. Dùng thử hơn tuần thấy máy hoạt động rất ổn. Sim ghép phát 1 ăn luôn. Mỗi cái là pin hơi hẹo xíu
",5,2020-11-10 19:51:30,2261315595
duytruongn,Máy ok mỗi pin còn có 80%,5,2020-12-06 12:38:27,2261315595
canh09091996,"đây là lần thứ 2 mình mua máy bên shop, chủ shop rất vui tính và chu đáo còn tặng thêm mình quả pin nữa, nhưng chả biết pin có chính hãng ko, mình thấy máy móc rất là ưng luôn zin tất từ đầu đến cuối, pin còn chưa thay nhưng chắc còn áp,, mình đánh giá shop này rất uy tín nuôn,,",5,2020-12-15 20:38:27,2261315595
hentaisentai01,"Máy trầy nhiều, hư 1 bên loa, phím vân tay k nhạy ( cày vân tay xong nhưng lúc mở khoá thì k nhận)
Chưa lắp sim nhưng cãm nhận ban đầu ổn, trừ việc loa hư 1 bên và bị rè, mình mua lưng xấu kính đẹp",4,2020-12-25 17:35:24,2261315595
esyeon,"Máy ngon, đã mua của shop 2 lần vì hàng chất lượng. Mua máy 98-99% nhưng chỉ có một vài vết xước nhỏ,pin 84%. Nói chung rất đáng mua ạ ",5,2020-12-19 12:55:22,2261315595
nhan020202,Check 3utool thấy pin và màn đã qua thay thế hoặc sửa chữa. Nhìn chung ổn trong tầm giá,5,2020-12-17 19:26:09,2261315595
phuchuynhkjosi,Hàng 98-99% như vậy là ngoan rồi shop tư vấn ok lắm nàng mình không có vết nào chỉ bị chày mặt sau thôi nói chung nên mua nha ,5,2020-12-15 19:38:23,2261315595
n*****3,Hiện tại mình đang đánh giá bằng con 7plus lock này và sau một time sử dụng thì mình khuyên là nên mua,5,2020-12-09 14:19:07,2261315595
xuonginaothunsivale,Đt thích hợp cho nam. Nữ nên chọn dòng A. Pin tụt nhanh. Loa to. Màng hình nét. Chụp hinh tạm. Mua giá 3524k. Giá tot. ,5,2020-12-23 01:11:16,4737194401
v*****4,Giao hàng nhanh. Đóng gói tốt. Mới lấy nên chưa đánh giá được chất lượng thế nào.,5,2020-12-26 11:09:56,4737194401
takaphan,"Sản phẩm tốt, đóng gói và vận chuyển chắc chắn. Lần đầu mua đt online và thấy rất hài lòng. Sau khi mình nhận đt được 3 ngày thì shop gửi tn báo đã kích hoạt bh cho mình. Sẽ tiếp tục mua đt online vì quá tiện lợi.",5,2020-12-21 18:04:02,4737194401
phunghk,Lần đầu mua đt online cũng OK lắm! Mua ngày Shop mall nên cũng yên tâm!,5,2020-12-22 06:35:28,4737194401
cungo_bu,"Pin 6000 nhưng mình thấy khá nhẹ, nhẹ hơn con Redmi 9 pin 5000. Màn hình FHD tuy nhiên không quá bự. Máy không đi kèm ốp và dán màn hình nên nếu mọi người quyết định mua thì mua luôn ốp trên shopee, vừa rẻ vừa đẹp. Do mình mua cho mẹ, chỉ xài các tác vụ cơ bản nên thấy khá mượt, chụp hình tương đối",5,2020-12-12 15:53:49,4737194401
t*****0,"Sau 1 ngày cài cuốc với em nó thấy pin 6000 nhưng hẻo hơn k305G 4500 của mình nhiều, hơi bị thất vọng. Nhưng về sản phẩm thì cũng ok. Bữa flashsale có mall bán 3500k nhưng ko có màu xanh nên đành qua đây mua 3700k, haizz.
Edit: đã được kích hoạt bảo hành sau 4 ngày nhận hàng",5,2020-12-16 09:47:27,4737194401
thanhvau1256,"Shop giao hàng nhanh, đóng gói cẩn thận, hỗ trợ chu đáo, vì không còn màu đen nên shop đã chủ động liên hệ đổi sang màu hồng. Ngoại hình khá ok, chỗ camera hơi xấu xíu, dùng mượt. Sim ghép dễ xài. Cho shop 10₫",5,2020-06-25 16:24:52,2261315595
anthonyhungtattoo,"đặt hàng lo nghĩ hoang mang
lần đầu mua máy qua hàng online
hai ngày ship gọi đến ngay
nghĩ rằng cục gạch quả này ngu chưa
Ai ngờ mở hộp long lanh
ngoại hình máy móc ngon lành long lanh
sim thì lắp phát ăn ngay
mạng thì tám vạch pin thì một trăm%
shop ơi buôn bán nhiệt tình
có,tâm,phúc,đức",5,2020-06-30 09:31:38,2261315595
vudainan,"Máy đẹp đúng 99% . Đã check 3u tool thấy zin rất ổn. Điện thoại mượt không lỗi lầm. Là máy lock nên shop rất quan tâm và tư vấn nhiệt tình . Máy nhận sim, 4G đầy đủ. Giá tốt nhất trong tầm giá. Chú ý đóng hộp đẹp nữa là ok. Rất hài lòng với shop.",5,2020-02-04 13:25:57,2261315595
luvfantif,Check 3utool xanh lè . Hình thức đẹp ko tróc luôn . có xước dăm mh ít . pin chai 83% . đang đợi bên att unlock thành quốc tế luôn . mọi người nên mua thử ở shop này 1 lần ,5,2020-08-15 09:25:20,2261315595
lam_tuyet_100896,"Máy ổn, vân tay mượt :) pin 85% , vẫn đề ở chỗ mình không có âm thanh thông báo , âm thanh game.và âm thanh camera. Đã liên hệ shop rất lâu rồi, điện thì tắt nguồn, nt trên shopee thì kêu qua zalo, nhắn zalo thì kg rep. :))))  nói chung.là hk bảo hành nha mn",2,2020-07-14 19:38:39,2261315595
lephananhduys,Lỗi micro ,1,2020-10-07 00:56:47,2261315595
t*****8,"mình chọn kính đẹp vỏ xấu nhưng mà không hề xấu nha hơi xước nhẹ thui 
máy thì bao mượt giao hành nhanh với uy tín lắm 
sẽ ủng hộ tiếp",5,2020-09-12 13:55:25,2261315595
halongvip,"Shop giao hành nhanh, máy siêu mới không vết xước, pin chai 8% còn 92% quá ổn, shop tặng kèm ốp dán sẵn kính, kèm cả sim ghép + que chọc sim, kèm bảo hành rõ ràng luôn. Shop này test hàng rất kỹ, qua kiểm tra màn hình camera gọi loa thoại còn zin đét, giá rẻ, lần sau mua ủng hộ máy khác, cảm ơn shop",5,2020-07-18 12:42:16,2261315595
nnguyenduy151,"Máy rất tốt, rất mới, đã test vài ngày zin ạ... mn nên mua nha.",5,2020-08-31 06:59:06,2261315595
nguyenvietha03,"thích màu trắng lắm nhưng mà hết mất -.- đành lấy đen nhưng đen cũng đẹp lắm ạ! Ngoại hình máy đẹp thật sự luôn, không 1 vết xước , zinn luôn. Shop tặng kèm ốp, mọi thứ ổn trừ việc shop bảo pin trai không quá 20% nhưng đt mình chỉ còn 78% thôi. vẫn chưa lắp được sim huhu -.- sẽ quay lại ủng hộ shop🥰",5,2020-05-25 17:12:56,2261315595
soibeti01,"Máy đẹp zin keng cực .
Máy siêu mới pin 98%
Hài lòng đáng đồng tiền
Mỗi tội loa trên bị dè khá nhìu còn lại okee",5,2020-08-08 21:51:41,2261315595
huybao1997,"Máy bên ngoài ít chầy xước nhưng bị hỡ màn hình chỗ phím tăng giảm âm lượng, mới đầu thấy rất hài lòng nhưng sau một hồi test mới phát hiện bị như zậy , màn hình thì ám vàng, còn lại tắt cả các chức năng đều ok, Pin thì còn 86% tạm chấp nhận, shop nói kiểm tra trước khi giao mà sao bị hỡ kì z ????",3,2020-04-30 18:45:42,2261315595
b*****9,Sp không đúng mô tả. Báo hàng 98 99% màn hình không xước nhưng hàng lại xước rất nhiều và sâu. Máy móc thì ngon sử dụng bình thường.,2,2020-09-15 22:41:53,2261315595
hothinhuy1901,"Hàng chuẩn đẹp
",5,2020-09-25 05:59:20,2261315595
jsjjssjs,Nên mua nhé ,5,2020-11-02 14:10:40,2261315595
tuanvybieber,"Mình sử dụng máy hôm nay là 1 tuần r, máy xài rất êm nha mọi ng. Mình có check 3utool thì thấy zin hết, có cái loa thoại bị rè thôi. Còn mọi thứ mình thấy đều tốt, lần đầu tiên mua iphone lock qa shoppee mà đc máy đẹp và xài ok z. Mình hơi bị bất ngờ lun, bạn nào mún mua iphone lock thì mua ở đâynha",5,2020-08-10 13:24:46,2261315595
phuky92,"máy đẹp, màn hơi xước nhẹ tí, giao nhanh, nói chung xem review youtuber nên lần đầu mua thử, đáng ủng hộ, up đỡ hình chụp bằng ip 7 plus của shop bán",5,2020-10-07 00:22:05,2261315595
anh_xay,"Hàng dùng khá ổn, máy ít trầy xước, máy cũ được vậy là được rồi, lần đầu tiên mua điện thoại online cũng hơi lo, thấy kênh youtube của Lâm Gia cũng làm video đặt hàng của shop nên cũng yên tâm hơn
Lần sau lại mua ủng hộ shop.👍",5,2020-08-11 10:14:09,2261315595
kyobin92,"Máy ổn đẹp , nhưng ko còn áp .",5,2020-09-24 13:08:11,2261315595
thanhcute1999,"Máy okey nhưng sim ghép không sài được, ",5,2020-08-31 12:53:44,2261315595
linhka212,"Sản phẩm tốt, đóng gói chắc chắn. Pin còn 86%. Máy đẹp, giá rẻ. Sẽ ủng hộ",5,2020-04-15 12:25:26,2261315595
linh2k1411,Sản phẩm tốt đúng là zin nhưng mình check 3utool như kia hơi ko hài lòng chút . Được cái shop nhiệt tình hỗ trợ đóng gói cẩn thận. Máy đẹp mới pin 90% có tặng thêm cả ốp cường lực dán mới và 1 que chọc sim nói chung là rất ổn . Còn chính sách bảo hành thì chưa biết😂 . Đặt màu hồng mà hết mất,5,2020-04-29 08:55:37,2261315595
kimquy345,"Điện thoại mới keng
Điện thoại có 15% pin thôi ạ
Hơi buồn vì không có tặng kèm cáp sạc ",4,2020-09-06 07:52:46,2261315595
hiepdoan99,"máy dùng bình thường , thỉnh thoảng đơ vân tay tí , mà loa rè vãi chưởng",5,2020-09-25 22:48:20,2261315595
trungbpqb,Mới nhận đc chưa biết ntn dùng một time nữa mới biết đc ngoại hinh máy tạm ổn mình đặt kính đẹp vỏ xấu nhưng cũng ko xấu lắm,5,2020-11-17 10:58:59,2261315595
thuybuihera,"Lần đầu gửi bị lỗi nhưng sau khi mình gọi điện shop đã trả lời và đổi hàng cho mình. Máy dùng hiện tại mọi thứ đều rất ngon, pin hơi hẹo tí nhưng không sao. Shop này uy tín nha mn",5,2020-11-21 08:41:26,2261315595
t*****7,Ok,5,2020-11-21 20:39:11,2261315595
bauyy,"Shop uy tín mn ạ , nên mua shop này nhé mn ,shop đỉnh luôn.",5,2020-11-08 14:23:58,2261315595
duy2k3hpp,Điện thoại oke. Dùng 1 thời gian xem thế nào :)),5,2020-10-02 12:56:34,2261315595
l*****o,Đẹp long lanh.Pin 100% .máy qua sử dụng mà pin 100% đồng nghĩa với việc đã thay pin. Keo dán tràn ra viền. Áp xuất không còn. Mình có thử mút mà gió quá các kẻ hở kêu vù vù.  Mình có gọi shop để nhờ hướng dẫn cài đặt đối vs sim ghép. Nói chưa hết câu đã dập máy.,2,2020-09-12 08:20:35,2261315595
kietphuchai,"Sản phẩm tốt, sử dụng rất ok, camera rõ quá, chụp hình chân thực, nhìn rõ từng nốt mụn.",5,2020-12-05 21:08:21,3215606112
diemdang333,"Sp rất đáng tiền , đóng gói rất chắc chắn,😍😍😍
(Lười chụp ảnh 😂)",5,2020-11-13 17:42:04,3215606112
v*****5,"Ngon quá anh ơi
Mượt nữa liên quân max settings đầu
Pubg chưa test 😂😂",5,2020-09-23 21:15:27,3215606112
ngoc307309,Bắt wifi quá yếu loa thì nhỏ còn lại mọi thứ chờ dùng một thời gian nữa mới biết ,4,2020-10-09 11:06:15,3215606112
daodyynam97,"Sản phẩm mới nguyên rất đáng tiền 🤣🤣🤣🤣 giao hàng ra bắc nên hơi xa chút nhưng mình rất tin người trong nam bán hàng

",5,2020-07-29 16:08:34,3215606112
c*****4,"Dien thoai rat tot nhan vien tu van ki cang tung chi tiet 1,gói hang chac chan,hang nguyen seal,neu nhu co mua dien thoai lan sau thi shop nay là shop minh se mua,do dang su dung 1 dien thoai nen khong the chup anh duoc,sorry mn",5,2020-07-19 07:25:20,3215606112
phuoctruong141,"Sử dụng 6 ngày. Máy có xước ít đeo ốp vào là đc. Pin 88%, lỗ loa rất nhiều bụi(* đặc biệt mk bị hack mất loa bên trái). Sim ghép lắp theo hướng dẫn của shop là đc. Mình sd 2 ngày thì bị văng sim. Gọi đt shop hỗ trợ lại tận tình. Máy tốt ổn định trong tầm giá ",5,2020-04-25 11:29:36,2261315595
lolnhan369,Sản phẩm ổn pin 86 cảm ơn shop,5,2020-08-18 12:45:17,2261315595
alvinbqhg,Có vẻ máy này không phải 99% vì đã bị bóc ra và pin chai 8% rồi tuy nhiên 100% máy vẫn sử dụng tốt với tốc độ cao mn nhé. Ngoài ra máy ai có mất chống nước có thể đến cửa hàng shop sẽ sửa free cho ,4,2020-02-14 10:23:25,2261315595
nhatcuop1000,Hàng oke nha có điều khó cài ,5,2020-04-28 08:08:32,2261315595
liemngo012,Bị chầy sướt màng hình nặng 😭,4,2020-09-04 14:47:00,2261315595
ducbao091526,hàng đẹp chất lượng,5,2020-08-21 17:34:26,2261315595
thienha377,Mới sài được vài tiếng chưa phát hiện có vẫn đề gì.,5,2021-01-01 08:54:34,3215606112
anhvuzin,Ok,5,2020-12-04 07:32:52,3215606112
xuan.bgg,"rất tiếc không có nhận diện khuôn mặt 
",5,2020-11-02 07:09:45,3215606112
phong303,"Máy nguyên seal , đóng gói ok . Giá 1750k 2gb quá ok . Nếu còn sẽ ủng hộ tiếp ",5,2020-11-15 17:50:24,3215606112
xoe1111111,Tốt,5,2020-11-19 08:56:17,3215606112
hoangkt1997,Hàng dẹp luôn luôn là không phải không,5,2020-10-13 08:07:09,3215606112
ngocduyq1,Mình đang dùng 1 đt nên k có ảnh.. Đt thì chất lượng khỏi bàn ha.. Đóng gói kĩ càng.. Có đạp lên cũng k móp đc hộp đt luôn.. Giao thì nhanh 1 đến 2 ngày là tới,5,2020-11-07 08:57:12,3215606112
vinhcuongchi,Sp đóng gói vô cùng cẩn thận. Đặt từ HN mà sau hơn 3 ngày đã có rồi. Giá tốt hơn của chính nhà  Vin. Với giá gần 3tr thì mình nghĩ quá ổn. Rất đẹp mắt. Mình rất hài lòng. Chúc shop bán dc nhiều hàng. Mong nhiều ng mua dc sp này,5,2020-10-28 21:53:30,3215606112
robot8199,Điện Thoại cực đẹp full bôx rất đáng tiền trong tầm giá và là hàng Việt Nam nên rất đáng ủng hộ. Shop rất tuyệt vời chúc Shop buôn mai bán đắt.,5,2020-09-30 00:24:37,3215606112
trungvp888,Giao hàng nhanh Bến Tre - Vĩnh Phúc  3 ngày chất lượng tốt shop phục vụ nhiệt tình 5 sao ,5,2020-10-09 10:02:56,3215606112
h*****t,"24 giờ là có  !!! máy còn nguyên siêu, bảo hành 17 tháng, màn sáng đẹp, rất mượt !!! Shop đóng hộp ngoài, xốp trong rất cẩn thận !!! Quá hài lòng ! Sẽ tiếp tục ủng hộ Shop thêm nữa ! Vsmart Active 3 quá tốt !!! Mong thương hiệu Việt Nam ngày càng phát triển !!! Chúc Shop bán được thật nhiều hàng ! ",5,2020-07-08 20:48:25,3215606112
